plateId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
P95C02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95C03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95C04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95C05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95C06,121,121,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P95C07,121,121,120,120,146,146,271,271,299,299,277,277,406,406,420,420
P95C08,115,115,124,132,146,146,307,310,268,316,276,289,388,483,423,434
P95C09,115,115,124,132,146,146,307,310,268,316,276,289,388,483,423,434
P95C10,124,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P95D01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95D07,121,121,120,120,146,146,271,271,299,299,277,277,406,406,420,420
P95D08,115,115,132,132,146,146,307,310,268,316,289,289,388,483,423,434
P95D09,115,115,124,132,146,146,307,310,268,316,276,289,388,483,423,434
P95D10,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P95E01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95E07,110,110,120,120,133,133,279,279,254,254,277,277,397,397,420,420
P95E08,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
P95E09,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
P95E10,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P95F01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95F07,110,110,120,120,133,133,279,279,254,254,277,277,397,397,420,420
P95F08,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
P95F09,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
P95F10,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P95G01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95G07,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
P95G08,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
P95G09,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
P95G12,124,124,124,124,153,153,258,258,280,280,293,293,388,388,431,431
P95H01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95H07,124,124,133,159,133,133,266,266,254,254,277,277,400,400,420,420
P95H08,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
P95H09,121,121,120,120,146,149,261,261,316,320,275,275,380,380,449,452
