plateId,plate,cell,species,vintage,winery,vineyard,fermRep,hour,timepoint,isolate,isolateId,C3.1,C3.2,C5.1,C5.2,C8.1,C8.2,C4.1,C4.2,O91.1,O91.2,AT4.1,AT4.2,SCAAT3.1,SCAAT3.2,OO9.1,OO9.2
P72F09,P72,F09,U,2015,OCP,WIN,6,Late,L,6,2015OCP06_Late_06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72F10,P72,F10,U,2015,OCP,WIN,6,Late,L,14,2015OCP06_Late_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72F11,P72,F11,U,2015,OCP,WIN,6,Late,L,22,2015OCP06_Late_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72F12,P72,F12,U,2015,OCP,WIN,6,Late,L,30,2015OCP06_Late_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G01,P72,G01,U,2015,OCP,WIN,5,Late,L,7,2015OCP05_Late_07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G02,P72,G02,U,2015,OCP,WIN,5,Late,L,15,2015OCP05_Late_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G03,P72,G03,U,2015,OCP,WIN,5,Late,L,23,2015OCP05_Late_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G04,P72,G04,U,2015,OCP,WIN,5,Late,L,31,2015OCP05_Late_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G09,P72,G09,U,2015,OCP,WIN,6,Late,L,7,2015OCP06_Late_07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G10,P72,G10,U,2015,OCP,WIN,6,Late,L,15,2015OCP06_Late_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72G11,P72,G11,U,2015,OCP,WIN,6,Late,L,23,2015OCP06_Late_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H01,P72,H01,U,2015,OCP,WIN,5,Late,L,8,2015OCP05_Late_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H02,P72,H02,U,2015,OCP,WIN,5,Late,L,16,2015OCP05_Late_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H03,P72,H03,U,2015,OCP,WIN,5,Late,L,24,2015OCP05_Late_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H04,P72,H04,U,2015,OCP,WIN,5,Late,L,32,2015OCP05_Late_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H09,P72,H09,U,2015,OCP,WIN,6,Late,L,8,2015OCP06_Late_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H10,P72,H10,U,2015,OCP,WIN,6,Late,L,16,2015OCP06_Late_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P72H11,P72,H11,U,2015,OCP,WIN,6,Late,L,24,2015OCP06_Late_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P64C02,P64,C02,U,2015,OCP,WIN,5,Mid,M,31,2015OCP05_Mid_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P64D02,P64,D02,U,2015,OCP,WIN,5,Mid,M,32,2015OCP05_Mid_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68A05,P68,A05,U,2015,OCP,WIN,1,Mid,M,1,2015OCP01_Mid_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68A06,P68,A06,U,2015,OCP,WIN,1,Mid,M,9,2015OCP01_Mid_09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68A07,P68,A07,U,2015,OCP,WIN,1,Mid,M,17,2015OCP01_Mid_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68A08,P68,A08,U,2015,OCP,WIN,1,Mid,M,25,2015OCP01_Mid_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68B05,P68,B05,U,2015,OCP,WIN,1,Mid,M,2,2015OCP01_Mid_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68B06,P68,B06,U,2015,OCP,WIN,1,Mid,M,10,2015OCP01_Mid_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68B07,P68,B07,U,2015,OCP,WIN,1,Mid,M,18,2015OCP01_Mid_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68B08,P68,B08,U,2015,OCP,WIN,1,Mid,M,26,2015OCP01_Mid_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68C05,P68,C05,U,2015,OCP,WIN,1,Mid,M,3,2015OCP01_Mid_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68C06,P68,C06,U,2015,OCP,WIN,1,Mid,M,11,2015OCP01_Mid_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68C07,P68,C07,U,2015,OCP,WIN,1,Mid,M,19,2015OCP01_Mid_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68C08,P68,C08,U,2015,OCP,WIN,1,Mid,M,27,2015OCP01_Mid_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68D05,P68,D05,U,2015,OCP,WIN,1,Mid,M,4,2015OCP01_Mid_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68D06,P68,D06,U,2015,OCP,WIN,1,Mid,M,12,2015OCP01_Mid_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68D07,P68,D07,U,2015,OCP,WIN,1,Mid,M,20,2015OCP01_Mid_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68D08,P68,D08,U,2015,OCP,WIN,1,Mid,M,28,2015OCP01_Mid_28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68E05,P68,E05,U,2015,OCP,WIN,1,Mid,M,5,2015OCP01_Mid_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68E06,P68,E06,U,2015,OCP,WIN,1,Mid,M,13,2015OCP01_Mid_13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68E07,P68,E07,U,2015,OCP,WIN,1,Mid,M,21,2015OCP01_Mid_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68E08,P68,E08,U,2015,OCP,WIN,1,Mid,M,29,2015OCP01_Mid_29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68F05,P68,F05,U,2015,OCP,WIN,1,Mid,M,6,2015OCP01_Mid_06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68F06,P68,F06,U,2015,OCP,WIN,1,Mid,M,14,2015OCP01_Mid_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68F07,P68,F07,U,2015,OCP,WIN,1,Mid,M,22,2015OCP01_Mid_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68F08,P68,F08,U,2015,OCP,WIN,1,Mid,M,30,2015OCP01_Mid_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68G05,P68,G05,U,2015,OCP,WIN,1,Mid,M,7,2015OCP01_Mid_07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68G06,P68,G06,U,2015,OCP,WIN,1,Mid,M,15,2015OCP01_Mid_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68G07,P68,G07,U,2015,OCP,WIN,1,Mid,M,23,2015OCP01_Mid_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68G08,P68,G08,U,2015,OCP,WIN,1,Mid,M,31,2015OCP01_Mid_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68H05,P68,H05,U,2015,OCP,WIN,1,Mid,M,8,2015OCP01_Mid_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68H06,P68,H06,U,2015,OCP,WIN,1,Mid,M,16,2015OCP01_Mid_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68H07,P68,H07,U,2015,OCP,WIN,1,Mid,M,24,2015OCP01_Mid_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P68H08,P68,H08,U,2015,OCP,WIN,1,Mid,M,32,2015OCP01_Mid_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69A05,P69,A05,U,2015,OCP,WIN,2,Mid,M,1,2015OCP02_Mid_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69A06,P69,A06,U,2015,OCP,WIN,2,Mid,M,9,2015OCP02_Mid_09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69A07,P69,A07,U,2015,OCP,WIN,2,Mid,M,17,2015OCP02_Mid_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69A08,P69,A08,U,2015,OCP,WIN,2,Mid,M,25,2015OCP02_Mid_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69B05,P69,B05,U,2015,OCP,WIN,2,Mid,M,2,2015OCP02_Mid_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69B06,P69,B06,U,2015,OCP,WIN,2,Mid,M,10,2015OCP02_Mid_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69B07,P69,B07,U,2015,OCP,WIN,2,Mid,M,18,2015OCP02_Mid_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69B08,P69,B08,U,2015,OCP,WIN,2,Mid,M,26,2015OCP02_Mid_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69C05,P69,C05,U,2015,OCP,WIN,2,Mid,M,3,2015OCP02_Mid_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69C06,P69,C06,U,2015,OCP,WIN,2,Mid,M,11,2015OCP02_Mid_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69C07,P69,C07,U,2015,OCP,WIN,2,Mid,M,19,2015OCP02_Mid_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69C08,P69,C08,U,2015,OCP,WIN,2,Mid,M,27,2015OCP02_Mid_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69D05,P69,D05,U,2015,OCP,WIN,2,Mid,M,4,2015OCP02_Mid_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69D06,P69,D06,U,2015,OCP,WIN,2,Mid,M,12,2015OCP02_Mid_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69D07,P69,D07,U,2015,OCP,WIN,2,Mid,M,20,2015OCP02_Mid_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69D08,P69,D08,U,2015,OCP,WIN,2,Mid,M,28,2015OCP02_Mid_28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69E05,P69,E05,U,2015,OCP,WIN,2,Mid,M,5,2015OCP02_Mid_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69E06,P69,E06,U,2015,OCP,WIN,2,Mid,M,13,2015OCP02_Mid_13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69E07,P69,E07,U,2015,OCP,WIN,2,Mid,M,21,2015OCP02_Mid_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69E08,P69,E08,U,2015,OCP,WIN,2,Mid,M,29,2015OCP02_Mid_29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69F05,P69,F05,U,2015,OCP,WIN,2,Mid,M,6,2015OCP02_Mid_06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69F06,P69,F06,U,2015,OCP,WIN,2,Mid,M,14,2015OCP02_Mid_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69F07,P69,F07,U,2015,OCP,WIN,2,Mid,M,22,2015OCP02_Mid_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69F08,P69,F08,U,2015,OCP,WIN,2,Mid,M,30,2015OCP02_Mid_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69G05,P69,G05,U,2015,OCP,WIN,2,Mid,M,7,2015OCP02_Mid_07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69G06,P69,G06,U,2015,OCP,WIN,2,Mid,M,15,2015OCP02_Mid_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69G07,P69,G07,U,2015,OCP,WIN,2,Mid,M,23,2015OCP02_Mid_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69G08,P69,G08,U,2015,OCP,WIN,2,Mid,M,31,2015OCP02_Mid_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69H05,P69,H05,U,2015,OCP,WIN,2,Mid,M,8,2015OCP02_Mid_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69H06,P69,H06,U,2015,OCP,WIN,2,Mid,M,16,2015OCP02_Mid_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69H07,P69,H07,U,2015,OCP,WIN,2,Mid,M,24,2015OCP02_Mid_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P69H08,P69,H08,U,2015,OCP,WIN,2,Mid,M,32,2015OCP02_Mid_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70A05,P70,A05,U,2015,OCP,WIN,3,Mid,M,1,2015OCP03_Mid_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70A06,P70,A06,U,2015,OCP,WIN,3,Mid,M,9,2015OCP03_Mid_09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70A07,P70,A07,U,2015,OCP,WIN,3,Mid,M,17,2015OCP03_Mid_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70A08,P70,A08,U,2015,OCP,WIN,3,Mid,M,25,2015OCP03_Mid_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70B05,P70,B05,U,2015,OCP,WIN,3,Mid,M,2,2015OCP03_Mid_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70B06,P70,B06,U,2015,OCP,WIN,3,Mid,M,10,2015OCP03_Mid_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70B07,P70,B07,U,2015,OCP,WIN,3,Mid,M,18,2015OCP03_Mid_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70B08,P70,B08,U,2015,OCP,WIN,3,Mid,M,26,2015OCP03_Mid_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70C05,P70,C05,U,2015,OCP,WIN,3,Mid,M,3,2015OCP03_Mid_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70C06,P70,C06,U,2015,OCP,WIN,3,Mid,M,11,2015OCP03_Mid_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70C07,P70,C07,U,2015,OCP,WIN,3,Mid,M,19,2015OCP03_Mid_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70C08,P70,C08,U,2015,OCP,WIN,3,Mid,M,27,2015OCP03_Mid_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70D05,P70,D05,U,2015,OCP,WIN,3,Mid,M,4,2015OCP03_Mid_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70D06,P70,D06,U,2015,OCP,WIN,3,Mid,M,12,2015OCP03_Mid_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70D07,P70,D07,U,2015,OCP,WIN,3,Mid,M,20,2015OCP03_Mid_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70D08,P70,D08,U,2015,OCP,WIN,3,Mid,M,28,2015OCP03_Mid_28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70E05,P70,E05,U,2015,OCP,WIN,3,Mid,M,5,2015OCP03_Mid_05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70E06,P70,E06,U,2015,OCP,WIN,3,Mid,M,13,2015OCP03_Mid_13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70E07,P70,E07,U,2015,OCP,WIN,3,Mid,M,21,2015OCP03_Mid_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70E08,P70,E08,U,2015,OCP,WIN,3,Mid,M,29,2015OCP03_Mid_29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70F05,P70,F05,U,2015,OCP,WIN,3,Mid,M,6,2015OCP03_Mid_06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70F06,P70,F06,U,2015,OCP,WIN,3,Mid,M,14,2015OCP03_Mid_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70F07,P70,F07,U,2015,OCP,WIN,3,Mid,M,22,2015OCP03_Mid_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70F08,P70,F08,U,2015,OCP,WIN,3,Mid,M,30,2015OCP03_Mid_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70G05,P70,G05,U,2015,OCP,WIN,3,Mid,M,7,2015OCP03_Mid_07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70G06,P70,G06,U,2015,OCP,WIN,3,Mid,M,15,2015OCP03_Mid_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70G07,P70,G07,U,2015,OCP,WIN,3,Mid,M,23,2015OCP03_Mid_23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70G08,P70,G08,U,2015,OCP,WIN,3,Mid,M,31,2015OCP03_Mid_31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70H05,P70,H05,U,2015,OCP,WIN,3,Mid,M,8,2015OCP03_Mid_08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70H06,P70,H06,U,2015,OCP,WIN,3,Mid,M,16,2015OCP03_Mid_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70H07,P70,H07,U,2015,OCP,WIN,3,Mid,M,24,2015OCP03_Mid_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P70H08,P70,H08,U,2015,OCP,WIN,3,Mid,M,32,2015OCP03_Mid_32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A01,P71,A01,U,2015,OCP,WIN,4,Mid,M,1,2015OCP04_Mid_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A02,P71,A02,U,2015,OCP,WIN,4,Mid,M,9,2015OCP04_Mid_09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A03,P71,A03,U,2015,OCP,WIN,4,Mid,M,17,2015OCP04_Mid_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A04,P71,A04,U,2015,OCP,WIN,4,Mid,M,25,2015OCP04_Mid_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A09,P71,A09,U,2015,OCP,WIN,5,Mid,M,1,2015OCP05_Mid_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A10,P71,A10,U,2015,OCP,WIN,5,Mid,M,9,2015OCP05_Mid_09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A11,P71,A11,U,2015,OCP,WIN,5,Mid,M,17,2015OCP05_Mid_17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71A12,P71,A12,U,2015,OCP,WIN,5,Mid,M,25,2015OCP05_Mid_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B01,P71,B01,U,2015,OCP,WIN,4,Mid,M,2,2015OCP04_Mid_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B02,P71,B02,U,2015,OCP,WIN,4,Mid,M,10,2015OCP04_Mid_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B03,P71,B03,U,2015,OCP,WIN,4,Mid,M,18,2015OCP04_Mid_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B04,P71,B04,U,2015,OCP,WIN,4,Mid,M,26,2015OCP04_Mid_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B09,P71,B09,U,2015,OCP,WIN,5,Mid,M,2,2015OCP05_Mid_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B10,P71,B10,U,2015,OCP,WIN,5,Mid,M,10,2015OCP05_Mid_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B11,P71,B11,U,2015,OCP,WIN,5,Mid,M,18,2015OCP05_Mid_18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71B12,P71,B12,U,2015,OCP,WIN,5,Mid,M,26,2015OCP05_Mid_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C01,P71,C01,U,2015,OCP,WIN,4,Mid,M,3,2015OCP04_Mid_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C02,P71,C02,U,2015,OCP,WIN,4,Mid,M,11,2015OCP04_Mid_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C03,P71,C03,U,2015,OCP,WIN,4,Mid,M,19,2015OCP04_Mid_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C04,P71,C04,U,2015,OCP,WIN,4,Mid,M,27,2015OCP04_Mid_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C09,P71,C09,U,2015,OCP,WIN,5,Mid,M,3,2015OCP05_Mid_03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C10,P71,C10,U,2015,OCP,WIN,5,Mid,M,11,2015OCP05_Mid_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C11,P71,C11,U,2015,OCP,WIN,5,Mid,M,19,2015OCP05_Mid_19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71C12,P71,C12,U,2015,OCP,WIN,5,Mid,M,27,2015OCP05_Mid_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D01,P71,D01,U,2015,OCP,WIN,4,Mid,M,4,2015OCP04_Mid_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D02,P71,D02,U,2015,OCP,WIN,4,Mid,M,12,2015OCP04_Mid_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D03,P71,D03,U,2015,OCP,WIN,4,Mid,M,20,2015OCP04_Mid_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D04,P71,D04,U,2015,OCP,WIN,4,Mid,M,28,2015OCP04_Mid_28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D09,P71,D09,U,2015,OCP,WIN,5,Mid,M,4,2015OCP05_Mid_04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P71D10,P71,D10,U,2015,OCP,WIN,5,Mid,M,12,2015OCP05_Mid_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
