8,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2013_OCP_W10_236_11,Sc_2013_W_10_E,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W11_236_11,Sc_2013_W_11_E,121,121,144,153,146,153,256,256,277,301,289,289,397,397,446,452
2013_OCP_W12_236_12,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_236_12,Sc_2013_W_11_E,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W10_236_12,Sc_2013_W_10_E,124,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W12_236_13,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_236_13,Sc_2013_W_11_E,121,121,144,153,146,153,256,256,301,304,289,293,397,403,446,452
2013_OCP_W12_236_14,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_236_14,Sc_2013_W_11_E,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W12_236_15,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_236_15,Sc_2013_W_10_E,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
2013_OCP_W12_236_16,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_236_16,Sc_2013_W_10_E,121,121,139,139,149,149,249,249,247,247,304,304,388,388,423,423
2013_OCP_W12_236_17,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_236_18,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_236_19,Sc_2013_W_10_E,115,121,124,132,139,146,310,310,268,317,276,289,388,388,423,434
2013_OCP_W12_236_19,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_236_19,Sc_2013_W_11_E,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W12_236_20,Sc_2013_W_12_E,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_236_20,Sc_2013_W_11_E,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W12_645_01,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_01,Sc_2013_W_11_L,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W12_645_02,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_645_02,Sc_2013_W_10_L,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_W11_645_02,Sc_2013_W_11_L,127,127,146,157,143,149,253,253,247,247,299,304,373,403,420,420
2013_OCP_W11_645_03,Sc_2013_W_11_L,121,121,144,153,153,153,256,256,277,301,293,293,400,403,446,446
2013_OCP_W12_645_04,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,297,297,403,403,446,449
2013_OCP_W11_645_04,Sc_2013_W_11_L,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W12_645_05,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_645_05,Sc_2013_W_10_L,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W11_645_05,Sc_2013_W_11_L,121,121,151,163,146,149,261,261,301,317,293,293,380,403,420,452
2013_OCP_W12_645_06,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_06,Sc_2013_W_11_L,121,135,139,139,149,156,256,271,259,292,277,291,385,385,446,449
2013_OCP_W10_645_06,Sc_2013_W_10_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W12_645_07,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_07,Sc_2013_W_11_L,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W11_645_08,Sc_2013_W_11_L,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W12_645_09,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_645_10,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_10,Sc_2013_W_11_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_11,Sc_2013_W_11_L,115,121,165,172,146,146,231,231,301,301,293,293,403,403,455,455
2013_OCP_W10_645_11,Sc_2013_W_10_L,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
2013_OCP_W12_645_12,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_12,Sc_2013_W_11_L,121,135,120,139,133,149,258,264,320,320,291,293,380,385,411,420
2013_OCP_W12_645_13,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_13,Sc_2013_W_11_L,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W10_645_14,Sc_2013_W_10_L,115,121,124,132,139,146,310,310,268,317,276,289,388,388,423,434
2013_OCP_W12_645_14,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_14,Sc_2013_W_11_L,121,121,157,157,149,149,258,258,244,244,275,275,403,403,423,423
2013_OCP_W12_645_15,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_645_16,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_16,Sc_2013_W_11_L,121,121,157,157,149,149,256,256,244,244,275,275,409,409,423,423
2013_OCP_W10_645_17,Sc_2013_W_10_L,115,121,124,132,139,146,310,310,268,317,276,289,388,388,423,434
2013_OCP_W11_645_17,Sc_2013_W_11_L,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W11_645_18,Sc_2013_W_11_L,121,121,153,153,146,153,256,256,277,301,289,293,397,403,452,452
2013_OCP_W12_645_19,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_645_19,Sc_2013_W_11_L,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W12_645_20,Sc_2013_W_12_L,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_645_20,Sc_2013_W_10_L,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_W11_645_20,Sc_2013_W_11_L,121,121,157,157,149,149,258,258,244,244,275,275,403,403,423,423
2013_OCP_W11_332_01,Sc_2013_W_11_M,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W10_332_01,Sc_2013_W_10_M,121,124,137,137,146,146,249,249,280,292,289,293,425,425,420,446
2013_OCP_W12_332_01,Sc_2013_W_12_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W11_332_02,Sc_2013_W_11_M,121,121,153,153,146,153,256,256,277,301,289,293,397,397,452,452
2013_OCP_W10_332_02,Sc_2013_W_10_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W12_332_03,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_332_04,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_332_04,Sc_2013_W_11_M,121,121,157,157,149,149,256,256,244,244,275,275,403,403,452,452
2013_OCP_W12_332_05,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_332_06,Sc_2013_W_11_M,121,135,120,139,133,149,261,264,320,320,291,293,380,385,411,420
2013_OCP_W12_332_07,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,297,297,403,403,446,449
2013_OCP_W11_332_07,Sc_2013_W_11_M,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,446
2013_OCP_W11_332_08,Sc_2013_W_11_M,115,121,165,172,146,146,231,231,301,301,293,293,403,403,455,455
2013_OCP_W12_332_08,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_332_09,Sc_2013_W_10_M,115,121,124,132,139,146,310,310,268,317,276,289,388,388,423,434
2013_OCP_W12_332_09,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_332_10,Sc_2013_W_12_M,115,121,137,137,146,149,256,256,259,259,289,289,400,425,446,446
2013_OCP_W10_332_10,Sc_2013_W_10_M,121,135,157,157,146,149,256,258,244,244,275,295,403,403,423,452
2013_OCP_W12_332_11,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_332_11,Sc_2013_W_10_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W12_332_12,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_332_13,Sc_2013_W_11_M,121,121,144,153,146,153,256,256,277,301,289,293,397,403,446,452
2013_OCP_W12_332_13,Sc_2013_W_12_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W10_332_14,Sc_2013_W_10_M,115,121,137,137,146,149,256,256,259,259,289,289,400,425,446,446
2013_OCP_W12_332_14,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W11_332_14,Sc_2013_W_11_M,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W12_332_15,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_332_15,Sc_2013_W_10_M,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
2013_OCP_W12_332_16,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W12_332_17,Sc_2013_W_12_M,115,115,122,137,139,153,253,261,283,298,293,297,403,403,446,449
2013_OCP_W10_332_17,Sc_2013_W_10_M,121,135,157,157,146,149,256,258,244,250,275,295,403,403,423,452
2013_OCP_W11_332_17,Sc_2013_W_11_M,121,121,151,163,146,149,261,261,301,317,293,293,380,403,420,455
2013_OCP_W11_332_18,Sc_2013_W_11_M,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W10_332_19,Sc_2013_W_10_M,121,135,157,157,146,149,256,258,244,250,275,295,409,409,423,452
2013_OCP_W11_332_19,Sc_2013_W_11_M,121,121,144,153,146,153,256,256,277,277,289,289,397,397,446,452
2013_OCP_W11_332_20,Sc_2013_W_11_M,115,121,137,170,146,149,256,256,259,259,289,289,400,425,446,446
2013_OCP_White1_16.4Bx_01,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_02,Sc_2013_White_1_E,121,121,122,122,143,143,243,249,301,301,287,293,385,385,446,446
2013_OCP_White1_16.4Bx_03,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_04,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_05,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_06,Sc_2013_White_1_E,124,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_16.4Bx_07,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_08,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_09,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_10,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_11,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_12,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_13,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_14,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_15,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_16,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_17,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_18,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_16.4Bx_19,Sc_2013_White_1_E,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_16.4Bx_20,Sc_2013_White_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_3.9Bx_01,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_02,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_03,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_04,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_05,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_06,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_07,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_08,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_09,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_10,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_11,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_12,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_13,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_14,Sc_2013_White_1_L,124,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_15,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_16,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_17,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_18,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_19,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_3.9Bx_20,Sc_2013_White_1_L,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_01,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_02,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_03,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_04,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_05,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_06,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_07,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_08,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_09,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,416
2013_OCP_White1_10.8Bx_10,Sc_2013_White_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013_OCP_White1_10.8Bx_11,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_12,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_13,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_14,Sc_2013_White_1_M,124,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_15,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_16,Sc_2013_White_1_M,121,121,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_17,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_18,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_19,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2013_OCP_White1_10.8Bx_20,Sc_2013_White_1_M,121,124,122,122,149,149,258,258,274,274,291,291,394,394,416,425
2014OCP05_0_03,Sc_2014_WIN_5_0,115,121,124,124,139,146,310,310,268,316,276,289,388,388,423,434
2014OCP05_0_04,Sc_2014_WIN_5_0,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP05_0_11,Sc_2014_WIN_5_0,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP05_0_23,Sc_2014_WIN_5_0,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP05_0_26,Sc_2014_WIN_5_0,121,121,151,163,146,149,261,261,316,316,293,293,380,403,420,452
2014OCP05_0_27,Sc_2014_WIN_5_0,121,124,137,137,146,146,250,250,280,292,289,293,397,425,420,446
2014OCP06_0_31,Sc_2014_WIN_6_0,115,121,124,132,139,146,310,310,268,316,276,289,388,483,423,434
2014OCP05_0_31,Sc_2014_WIN_5_0,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP06_0_32,Sc_2014_WIN_6_0,121,121,122,122,143,143,243,250,279,304,287,293,385,385,446,446
2014OCP04_Early_01,Sc_2014_WIN_4_E,121,121,151,163,146,149,261,261,301,301,293,293,380,403,420,452
2014OCP01_Early_01,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_01,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_01,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,428
2014OCP04_Early_02,Sc_2014_WIN_4_E,121,121,157,157,149,149,256,258,244,250,275,275,403,403,423,452
2014OCP01_Early_02,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_02,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_02,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Early_02,Sc_2014_WIN_6_E,127,127,128,128,146,146,250,250,286,286,291,291,400,400,446,446
2014OCP06_Early_03,Sc_2014_WIN_6_E,121,121,151,163,146,149,261,261,301,301,293,293,380,403,420,452
2014OCP01_Early_03,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_03,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_03,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Early_04,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_04,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_04,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Early_05,Sc_2014_WIN_5_E,121,124,137,137,146,146,250,250,280,292,293,293,425,425,420,446
2014OCP01_Early_05,Sc_2014_WIN_1_E,124,124,159,161,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_05,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_05,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Early_06,Sc_2014_WIN_5_E,115,121,137,137,146,149,256,256,259,259,289,289,400,425,446,446
2014OCP06_Early_06,Sc_2014_WIN_6_E,121,121,151,163,146,149,261,261,301,301,293,293,380,403,420,452
2014OCP02_Early_06,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_06,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Early_07,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_07,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_07,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_08,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Early_09,Sc_2014_WIN_6_E,115,121,124,132,139,146,310,310,268,268,276,289,388,388,423,434
2014OCP04_Early_09,Sc_2014_WIN_4_E,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Early_09,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_09,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_09,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP06_Early_10,Sc_2014_WIN_6_E,115,121,124,132,139,146,310,310,268,268,276,289,388,388,423,434
2014OCP05_Early_10,Sc_2014_WIN_5_E,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Early_10,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_10,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_10,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP01_Early_11,Sc_2014_WIN_1_E,115,121,124,132,139,146,264,310,268,316,276,289,388,388,423,434
2014OCP04_Early_11,Sc_2014_WIN_4_E,121,121,122,122,143,143,243,250,301,304,287,293,385,385,446,446
2014OCP02_Early_11,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_11,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,428
2014OCP05_Early_12,Sc_2014_WIN_5_E,121,121,139,139,146,146,261,261,259,259,293,293,388,388,452,452
2014OCP01_Early_12,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_12,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_12,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Early_13,Sc_2014_WIN_4_E,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP06_Early_13,Sc_2014_WIN_6_E,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP01_Early_13,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_13,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Early_14,Sc_2014_WIN_4_E,121,121,151,163,146,149,261,261,301,316,293,293,380,403,420,452
2014OCP01_Early_14,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_14,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_14,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Early_15,Sc_2014_WIN_4_E,115,115,124,132,139,146,310,310,268,316,276,289,388,483,423,434
2014OCP01_Early_15,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_15,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_15,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP05_Early_16,Sc_2014_WIN_5_E,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP01_Early_16,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP02_Early_16,Sc_2014_WIN_2_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP03_Early_16,Sc_2014_WIN_3_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
2014OCP04_Early_17,Sc_2014_WIN_4_E,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP05_Early_17,Sc_2014_WIN_5_E,121,124,137,137,146,146,250,250,280,292,289,293,425,425,420,446
2014OCP01_Early_17,Sc_2014_WIN_1_E,124,124,159,159,149,149,253,253,254,254,277,277,380,380,420,420
