8,1545,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2016PNC01_25,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_33,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_41,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_01,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_09,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_17,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_25,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_41,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_02,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_10,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_18,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_26,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_34,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_42,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_02,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_10,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_18,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_26,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_34,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_42,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_03,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_11,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_19,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_27,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_35,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_43,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_03,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_11,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_19,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_27,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_35,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_43,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_04,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_20,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_28,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_36,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_44,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_04,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_12,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_20,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_28,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_36,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_44,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_05,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_13,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_21,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_29,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_37,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_45,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_05,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_13,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_21,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_29,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_37,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_45,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_06,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_14,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_22,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_30,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_38,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_46,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_06,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_14,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_22,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_30,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_38,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_46,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_07,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_15,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_23,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_31,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_39,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_47,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_07,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_15,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_23,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_31,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_39,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC01_08,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_16,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_24,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_32,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_40,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_48,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC02_08,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_16,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_24,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_32,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC02_40,2016_Kelowna_PNC_2_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016PNC04_01,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_09,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_17,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_25,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_33,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_41,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_01,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_09,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_17,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_25,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_33,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_41,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_02,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_10,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_18,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_26,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_34,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_42,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_02,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_10,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_18,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_26,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_34,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_42,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_03,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_11,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_19,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_27,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_35,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_43,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_03,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_11,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_19,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_27,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_35,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_43,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_04,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_12,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_20,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_28,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_36,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_44,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_04,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_12,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_20,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_28,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_36,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_44,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_05,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_13,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_21,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_29,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_37,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_45,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_05,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_13,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_21,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_29,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_37,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_45,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_06,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_14,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_22,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_30,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_38,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_46,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_06,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_14,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_22,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_30,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_38,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_46,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_07,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_15,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_23,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_31,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_39,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_47,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_07,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_15,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_23,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_31,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_39,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC04_08,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_16,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_24,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_32,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_40,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC04_48,2016_Kelowna_PNC_4_C_Vt3001.39,115,121,139,139,146,149,256,256,299,299,291,295,385,388,425,446
2016PNC05_08,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_16,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_24,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_32,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016PNC05_40,2016_Kelowna_PNC_5_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016CC01_01,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC01_09,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC01_17,2016_Kelowna_CC_1_C_LalRho2056.97,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
2016CC01_25,2016_Kelowna_CC_1_C_LalRho2056.97,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
2016CC01_33,2016_Kelowna_CC_1_C_LalCY3079,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
2016CC01_41,2016_Kelowna_CC_1_C_LalCY3079,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
2016CC02_01,2016_Kelowna_CC_2_U_OK10,110,120,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_09,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_17,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_25,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_33,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_41,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC01_02,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC01_10,2016_Kelowna_CC_1_C_LalRho2056.97,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
2016CC01_18,2016_Kelowna_CC_1_C_LalCY3079,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
2016CC01_26,2016_Kelowna_CC_1_C_LalCY3079,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
2016CC01_34,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC01_42,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC02_02,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_10,2016_Kelowna_CC_2_U_OK14,110,110,120,120,133,133,260,263,254,254,279,279,420,496,420,420
2016CC02_18,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_26,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_34,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_42,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC01_03,2016_Kelowna_CC_1_C_LalCY3079.102,121,124,122,166,139,146,253,261,274,292,291,293,382,382,446,446
2016CC01_11,2016_Kelowna_CC_1_C_LalRho2056.99,121,124,122,122,146,149,264,264,274,274,291,291,400,400,394,452
2016CC01_19,2016_Kelowna_CC_1_C_LalRho2056.97,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
2016CC01_27,2016_Kelowna_CC_1_C_LalRho2056.97,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
2016CC01_35,2016_Kelowna_CC_1_C_LalCY3079,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
2016CC01_43,2016_Kelowna_CC_1_C_LalRho2056.95,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
2016CC02_03,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_11,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_19,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_27,2016_Kelowna_CC_2_U_OK9,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_35,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016CC02_43,2016_Kelowna_CC_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
